ticker,result,open_time,close_time
KXBTC15M-26MAR161215-15,yes,2026-03-16T16:00:00Z,2026-03-16T16:15:00Z
KXBTC15M-26MAR161200-00,no,2026-03-16T15:45:00Z,2026-03-16T16:00:00Z
KXBTC15M-26MAR161145-45,no,2026-03-16T15:30:00Z,2026-03-16T15:45:00Z
KXBTC15M-26MAR161130-30,yes,2026-03-16T15:15:00Z,2026-03-16T15:30:00Z
KXBTC15M-26MAR161115-15,yes,2026-03-16T15:00:00Z,2026-03-16T15:15:00Z
KXBTC15M-26MAR161100-00,yes,2026-03-16T14:45:00Z,2026-03-16T15:00:00Z
KXBTC15M-26MAR161045-45,no,2026-03-16T14:30:00Z,2026-03-16T14:45:00Z
KXBTC15M-26MAR161030-30,no,2026-03-16T14:15:00Z,2026-03-16T14:30:00Z
KXBTC15M-26MAR161015-15,yes,2026-03-16T14:00:00Z,2026-03-16T14:15:00Z
KXBTC15M-26MAR161000-00,no,2026-03-16T13:45:00Z,2026-03-16T14:00:00Z
KXBTC15M-26MAR160945-45,yes,2026-03-16T13:30:00Z,2026-03-16T13:45:00Z
KXBTC15M-26MAR160930-30,no,2026-03-16T13:15:00Z,2026-03-16T13:30:00Z
KXBTC15M-26MAR160915-15,yes,2026-03-16T13:00:00Z,2026-03-16T13:15:00Z
KXBTC15M-26MAR160900-00,yes,2026-03-16T12:45:00Z,2026-03-16T13:00:00Z
KXBTC15M-26MAR160845-45,no,2026-03-16T12:30:00Z,2026-03-16T12:45:00Z
KXBTC15M-26MAR160830-30,yes,2026-03-16T12:15:00Z,2026-03-16T12:30:00Z
KXBTC15M-26MAR160815-15,yes,2026-03-16T12:00:00Z,2026-03-16T12:15:00Z
KXBTC15M-26MAR160800-00,no,2026-03-16T11:45:00Z,2026-03-16T12:00:00Z
KXBTC15M-26MAR160745-45,yes,2026-03-16T11:30:00Z,2026-03-16T11:45:00Z
KXBTC15M-26MAR160730-30,no,2026-03-16T11:15:00Z,2026-03-16T11:30:00Z
KXBTC15M-26MAR160715-15,no,2026-03-16T11:00:00Z,2026-03-16T11:15:00Z
KXBTC15M-26MAR160700-00,yes,2026-03-16T10:45:00Z,2026-03-16T11:00:00Z
KXBTC15M-26MAR160645-45,no,2026-03-16T10:30:00Z,2026-03-16T10:45:00Z
KXBTC15M-26MAR160630-30,yes,2026-03-16T10:15:00Z,2026-03-16T10:30:00Z
KXBTC15M-26MAR160615-15,yes,2026-03-16T10:00:00Z,2026-03-16T10:15:00Z
KXBTC15M-26MAR160600-00,yes,2026-03-16T09:45:00Z,2026-03-16T10:00:00Z
KXBTC15M-26MAR160545-45,no,2026-03-16T09:30:00Z,2026-03-16T09:45:00Z
KXBTC15M-26MAR160530-30,yes,2026-03-16T09:15:00Z,2026-03-16T09:30:00Z
KXBTC15M-26MAR160515-15,yes,2026-03-16T09:00:00Z,2026-03-16T09:15:00Z
KXBTC15M-26MAR160500-00,no,2026-03-16T08:45:00Z,2026-03-16T09:00:00Z
KXBTC15M-26MAR160445-45,no,2026-03-16T08:30:00Z,2026-03-16T08:45:00Z
KXBTC15M-26MAR160430-30,no,2026-03-16T08:15:00Z,2026-03-16T08:30:00Z
KXBTC15M-26MAR160415-15,yes,2026-03-16T08:00:00Z,2026-03-16T08:15:00Z
KXBTC15M-26MAR160400-00,no,2026-03-16T07:45:00Z,2026-03-16T08:00:00Z
KXBTC15M-26MAR160345-45,no,2026-03-16T07:30:00Z,2026-03-16T07:45:00Z
KXBTC15M-26MAR160330-30,no,2026-03-16T07:15:00Z,2026-03-16T07:30:00Z
KXBTC15M-26MAR160315-15,yes,2026-03-16T07:00:00Z,2026-03-16T07:15:00Z
KXBTC15M-26MAR160300-00,no,2026-03-16T06:45:00Z,2026-03-16T07:00:00Z
KXBTC15M-26MAR160245-45,yes,2026-03-16T06:30:00Z,2026-03-16T06:45:00Z
KXBTC15M-26MAR160230-30,yes,2026-03-16T06:15:00Z,2026-03-16T06:30:00Z
KXBTC15M-26MAR160215-15,no,2026-03-16T06:00:00Z,2026-03-16T06:15:00Z
KXBTC15M-26MAR160200-00,yes,2026-03-16T05:45:00Z,2026-03-16T06:00:00Z
KXBTC15M-26MAR160145-45,yes,2026-03-16T05:30:00Z,2026-03-16T05:45:00Z
KXBTC15M-26MAR160130-30,no,2026-03-16T05:15:00Z,2026-03-16T05:30:00Z
KXBTC15M-26MAR160115-15,yes,2026-03-16T05:00:00Z,2026-03-16T05:15:00Z
KXBTC15M-26MAR160100-00,yes,2026-03-16T04:45:00Z,2026-03-16T05:00:00Z
KXBTC15M-26MAR160045-45,yes,2026-03-16T04:30:00Z,2026-03-16T04:45:00Z
KXBTC15M-26MAR160030-30,no,2026-03-16T04:15:00Z,2026-03-16T04:30:00Z
KXBTC15M-26MAR160015-15,yes,2026-03-16T04:00:00Z,2026-03-16T04:15:00Z
KXBTC15M-26MAR160000-00,no,2026-03-16T03:45:00Z,2026-03-16T04:00:00Z
KXBTC15M-26MAR152345-45,yes,2026-03-16T03:30:00Z,2026-03-16T03:45:00Z
KXBTC15M-26MAR152330-30,yes,2026-03-16T03:15:00Z,2026-03-16T03:30:00Z
KXBTC15M-26MAR152315-15,no,2026-03-16T03:00:00Z,2026-03-16T03:15:00Z
KXBTC15M-26MAR152300-00,yes,2026-03-16T02:45:00Z,2026-03-16T03:00:00Z
KXBTC15M-26MAR152245-45,yes,2026-03-16T02:30:00Z,2026-03-16T02:45:00Z
KXBTC15M-26MAR152230-30,no,2026-03-16T02:15:00Z,2026-03-16T02:30:00Z
KXBTC15M-26MAR152215-15,no,2026-03-16T02:00:00Z,2026-03-16T02:15:00Z
KXBTC15M-26MAR152200-00,yes,2026-03-16T01:45:00Z,2026-03-16T02:00:00Z
KXBTC15M-26MAR152145-45,no,2026-03-16T01:30:00Z,2026-03-16T01:45:00Z
KXBTC15M-26MAR152130-30,yes,2026-03-16T01:15:00Z,2026-03-16T01:30:00Z
KXBTC15M-26MAR152115-15,no,2026-03-16T01:00:00Z,2026-03-16T01:15:00Z
KXBTC15M-26MAR152100-00,yes,2026-03-16T00:45:00Z,2026-03-16T01:00:00Z
KXBTC15M-26MAR152045-45,yes,2026-03-16T00:30:00Z,2026-03-16T00:45:00Z
KXBTC15M-26MAR152030-30,no,2026-03-16T00:15:00Z,2026-03-16T00:30:00Z
KXBTC15M-26MAR152015-15,no,2026-03-16T00:00:00Z,2026-03-16T00:15:00Z
KXBTC15M-26MAR152000-00,yes,2026-03-15T23:45:00Z,2026-03-16T00:00:00Z
KXBTC15M-26MAR151945-45,yes,2026-03-15T23:30:00Z,2026-03-15T23:45:00Z
KXBTC15M-26MAR151930-30,no,2026-03-15T23:15:00Z,2026-03-15T23:30:00Z
KXBTC15M-26MAR151915-15,yes,2026-03-15T23:00:00Z,2026-03-15T23:15:00Z
KXBTC15M-26MAR151900-00,yes,2026-03-15T22:45:00Z,2026-03-15T23:00:00Z
KXBTC15M-26MAR151845-45,yes,2026-03-15T22:30:00Z,2026-03-15T22:45:00Z
KXBTC15M-26MAR151830-30,yes,2026-03-15T22:15:00Z,2026-03-15T22:30:00Z
KXBTC15M-26MAR151815-15,no,2026-03-15T22:00:00Z,2026-03-15T22:15:00Z
KXBTC15M-26MAR151800-00,no,2026-03-15T21:45:00Z,2026-03-15T22:00:00Z
KXBTC15M-26MAR151745-45,yes,2026-03-15T21:30:00Z,2026-03-15T21:45:00Z
KXBTC15M-26MAR151730-30,yes,2026-03-15T21:15:00Z,2026-03-15T21:30:00Z
KXBTC15M-26MAR151715-15,no,2026-03-15T21:00:00Z,2026-03-15T21:15:00Z
KXBTC15M-26MAR151700-00,no,2026-03-15T20:45:00Z,2026-03-15T21:00:00Z
KXBTC15M-26MAR151645-45,yes,2026-03-15T20:30:00Z,2026-03-15T20:45:00Z
KXBTC15M-26MAR151630-30,no,2026-03-15T20:15:00Z,2026-03-15T20:30:00Z
KXBTC15M-26MAR151615-15,no,2026-03-15T20:00:00Z,2026-03-15T20:15:00Z
KXBTC15M-26MAR151600-00,yes,2026-03-15T19:45:00Z,2026-03-15T20:00:00Z
KXBTC15M-26MAR151545-45,no,2026-03-15T19:30:00Z,2026-03-15T19:45:00Z
KXBTC15M-26MAR151530-30,yes,2026-03-15T19:15:00Z,2026-03-15T19:30:00Z
KXBTC15M-26MAR151515-15,yes,2026-03-15T19:00:00Z,2026-03-15T19:15:00Z
KXBTC15M-26MAR151500-00,no,2026-03-15T18:45:00Z,2026-03-15T19:00:00Z
KXBTC15M-26MAR151445-45,no,2026-03-15T18:30:00Z,2026-03-15T18:45:00Z
KXBTC15M-26MAR151430-30,no,2026-03-15T18:15:00Z,2026-03-15T18:30:00Z
KXBTC15M-26MAR151415-15,no,2026-03-15T18:00:00Z,2026-03-15T18:15:00Z
KXBTC15M-26MAR151400-00,yes,2026-03-15T17:45:00Z,2026-03-15T18:00:00Z
KXBTC15M-26MAR151345-45,yes,2026-03-15T17:30:00Z,2026-03-15T17:45:00Z
KXBTC15M-26MAR151330-30,yes,2026-03-15T17:15:00Z,2026-03-15T17:30:00Z
KXBTC15M-26MAR151315-15,yes,2026-03-15T17:00:00Z,2026-03-15T17:15:00Z
KXBTC15M-26MAR151300-00,no,2026-03-15T16:45:00Z,2026-03-15T17:00:00Z
KXBTC15M-26MAR151245-45,yes,2026-03-15T16:30:00Z,2026-03-15T16:45:00Z
KXBTC15M-26MAR151230-30,no,2026-03-15T16:15:00Z,2026-03-15T16:30:00Z
KXBTC15M-26MAR151215-15,yes,2026-03-15T16:00:00Z,2026-03-15T16:15:00Z
KXBTC15M-26MAR151200-00,no,2026-03-15T15:45:00Z,2026-03-15T16:00:00Z
KXBTC15M-26MAR151145-45,yes,2026-03-15T15:30:00Z,2026-03-15T15:45:00Z
KXBTC15M-26MAR151130-30,no,2026-03-15T15:15:00Z,2026-03-15T15:30:00Z
KXBTC15M-26MAR151115-15,no,2026-03-15T15:00:00Z,2026-03-15T15:15:00Z
KXBTC15M-26MAR151100-00,yes,2026-03-15T14:45:00Z,2026-03-15T15:00:00Z
KXBTC15M-26MAR151045-45,yes,2026-03-15T14:30:00Z,2026-03-15T14:45:00Z
KXBTC15M-26MAR151030-30,no,2026-03-15T14:15:00Z,2026-03-15T14:30:00Z
KXBTC15M-26MAR151015-15,no,2026-03-15T14:00:00Z,2026-03-15T14:15:00Z
KXBTC15M-26MAR151000-00,yes,2026-03-15T13:45:00Z,2026-03-15T14:00:00Z
KXBTC15M-26MAR150945-45,no,2026-03-15T13:30:00Z,2026-03-15T13:45:00Z
KXBTC15M-26MAR150930-30,yes,2026-03-15T13:15:00Z,2026-03-15T13:30:00Z
KXBTC15M-26MAR150915-15,no,2026-03-15T13:00:00Z,2026-03-15T13:15:00Z
KXBTC15M-26MAR150900-00,yes,2026-03-15T12:45:00Z,2026-03-15T13:00:00Z
KXBTC15M-26MAR150845-45,no,2026-03-15T12:30:00Z,2026-03-15T12:45:00Z
KXBTC15M-26MAR150830-30,yes,2026-03-15T12:15:00Z,2026-03-15T12:30:00Z
KXBTC15M-26MAR150815-15,no,2026-03-15T12:00:00Z,2026-03-15T12:15:00Z
KXBTC15M-26MAR150800-00,yes,2026-03-15T11:45:00Z,2026-03-15T12:00:00Z
KXBTC15M-26MAR150745-45,no,2026-03-15T11:30:00Z,2026-03-15T11:45:00Z
KXBTC15M-26MAR150730-30,no,2026-03-15T11:15:00Z,2026-03-15T11:30:00Z
KXBTC15M-26MAR150715-15,no,2026-03-15T11:00:00Z,2026-03-15T11:15:00Z
KXBTC15M-26MAR150700-00,no,2026-03-15T10:45:00Z,2026-03-15T11:00:00Z
KXBTC15M-26MAR150645-45,no,2026-03-15T10:30:00Z,2026-03-15T10:45:00Z
KXBTC15M-26MAR150630-30,yes,2026-03-15T10:15:00Z,2026-03-15T10:30:00Z
KXBTC15M-26MAR150615-15,no,2026-03-15T10:00:00Z,2026-03-15T10:15:00Z
KXBTC15M-26MAR150600-00,yes,2026-03-15T09:45:00Z,2026-03-15T10:00:00Z
KXBTC15M-26MAR150545-45,no,2026-03-15T09:30:00Z,2026-03-15T09:45:00Z
KXBTC15M-26MAR150530-30,yes,2026-03-15T09:15:00Z,2026-03-15T09:30:00Z
KXBTC15M-26MAR150515-15,yes,2026-03-15T09:00:00Z,2026-03-15T09:15:00Z
KXBTC15M-26MAR150500-00,yes,2026-03-15T08:45:00Z,2026-03-15T09:00:00Z
KXBTC15M-26MAR150445-45,no,2026-03-15T08:30:00Z,2026-03-15T08:45:00Z
KXBTC15M-26MAR150430-30,yes,2026-03-15T08:15:00Z,2026-03-15T08:30:00Z
KXBTC15M-26MAR150415-15,yes,2026-03-15T08:00:00Z,2026-03-15T08:15:00Z
KXBTC15M-26MAR150400-00,no,2026-03-15T07:45:00Z,2026-03-15T08:00:00Z
KXBTC15M-26MAR150345-45,no,2026-03-15T07:30:00Z,2026-03-15T07:45:00Z
KXBTC15M-26MAR150330-30,no,2026-03-15T07:15:00Z,2026-03-15T07:30:00Z
KXBTC15M-26MAR150315-15,yes,2026-03-15T07:00:00Z,2026-03-15T07:15:00Z
KXBTC15M-26MAR150300-00,yes,2026-03-15T06:45:00Z,2026-03-15T07:00:00Z
KXBTC15M-26MAR150245-45,no,2026-03-15T06:30:00Z,2026-03-15T06:45:00Z
KXBTC15M-26MAR150230-30,no,2026-03-15T06:15:00Z,2026-03-15T06:30:00Z
KXBTC15M-26MAR150215-15,yes,2026-03-15T06:00:00Z,2026-03-15T06:15:00Z
KXBTC15M-26MAR150200-00,no,2026-03-15T05:45:00Z,2026-03-15T06:00:00Z
KXBTC15M-26MAR150145-45,yes,2026-03-15T05:30:00Z,2026-03-15T05:45:00Z
KXBTC15M-26MAR150130-30,yes,2026-03-15T05:15:00Z,2026-03-15T05:30:00Z
KXBTC15M-26MAR150115-15,no,2026-03-15T05:00:00Z,2026-03-15T05:15:00Z
KXBTC15M-26MAR150100-00,yes,2026-03-15T04:45:00Z,2026-03-15T05:00:00Z
KXBTC15M-26MAR150045-45,no,2026-03-15T04:30:00Z,2026-03-15T04:45:00Z
KXBTC15M-26MAR150030-30,no,2026-03-15T04:15:00Z,2026-03-15T04:30:00Z
KXBTC15M-26MAR150015-15,yes,2026-03-15T04:00:00Z,2026-03-15T04:15:00Z
KXBTC15M-26MAR150000-00,yes,2026-03-15T03:45:00Z,2026-03-15T04:00:00Z
KXBTC15M-26MAR142345-45,no,2026-03-15T03:30:00Z,2026-03-15T03:45:00Z
KXBTC15M-26MAR142330-30,no,2026-03-15T03:15:00Z,2026-03-15T03:30:00Z
KXBTC15M-26MAR142315-15,no,2026-03-15T03:00:00Z,2026-03-15T03:15:00Z
KXBTC15M-26MAR142300-00,yes,2026-03-15T02:45:00Z,2026-03-15T03:00:00Z
KXBTC15M-26MAR142245-45,yes,2026-03-15T02:30:00Z,2026-03-15T02:45:00Z
KXBTC15M-26MAR142230-30,no,2026-03-15T02:15:00Z,2026-03-15T02:30:00Z
KXBTC15M-26MAR142215-15,yes,2026-03-15T02:00:00Z,2026-03-15T02:15:00Z
KXBTC15M-26MAR142200-00,yes,2026-03-15T01:45:00Z,2026-03-15T02:00:00Z
KXBTC15M-26MAR142145-45,yes,2026-03-15T01:30:00Z,2026-03-15T01:45:00Z
KXBTC15M-26MAR142130-30,no,2026-03-15T01:15:00Z,2026-03-15T01:30:00Z
KXBTC15M-26MAR142115-15,no,2026-03-15T01:00:00Z,2026-03-15T01:15:00Z
KXBTC15M-26MAR142100-00,no,2026-03-15T00:45:00Z,2026-03-15T01:00:00Z
KXBTC15M-26MAR142045-45,no,2026-03-15T00:30:00Z,2026-03-15T00:45:00Z
KXBTC15M-26MAR142030-30,yes,2026-03-15T00:15:00Z,2026-03-15T00:30:00Z
KXBTC15M-26MAR142015-15,no,2026-03-15T00:00:00Z,2026-03-15T00:15:00Z
KXBTC15M-26MAR142000-00,yes,2026-03-14T23:45:00Z,2026-03-15T00:00:00Z
KXBTC15M-26MAR141945-45,yes,2026-03-14T23:30:00Z,2026-03-14T23:45:00Z
KXBTC15M-26MAR141930-30,yes,2026-03-14T23:15:00Z,2026-03-14T23:30:00Z
KXBTC15M-26MAR141915-15,yes,2026-03-14T23:00:00Z,2026-03-14T23:15:00Z
KXBTC15M-26MAR141900-00,no,2026-03-14T22:45:00Z,2026-03-14T23:00:00Z
KXBTC15M-26MAR141845-45,yes,2026-03-14T22:30:00Z,2026-03-14T22:45:00Z
KXBTC15M-26MAR141830-30,yes,2026-03-14T22:15:00Z,2026-03-14T22:30:00Z
KXBTC15M-26MAR141815-15,no,2026-03-14T22:00:00Z,2026-03-14T22:15:00Z
KXBTC15M-26MAR141800-00,yes,2026-03-14T21:45:00Z,2026-03-14T22:00:00Z
KXBTC15M-26MAR141745-45,yes,2026-03-14T21:30:00Z,2026-03-14T21:45:00Z
KXBTC15M-26MAR141730-30,yes,2026-03-14T21:15:00Z,2026-03-14T21:30:00Z
KXBTC15M-26MAR141715-15,no,2026-03-14T21:00:00Z,2026-03-14T21:15:00Z
KXBTC15M-26MAR141700-00,no,2026-03-14T20:45:00Z,2026-03-14T21:00:00Z
KXBTC15M-26MAR141645-45,yes,2026-03-14T20:30:00Z,2026-03-14T20:45:00Z
KXBTC15M-26MAR141630-30,yes,2026-03-14T20:15:00Z,2026-03-14T20:30:00Z
KXBTC15M-26MAR141615-15,no,2026-03-14T20:00:00Z,2026-03-14T20:15:00Z
KXBTC15M-26MAR141600-00,no,2026-03-14T19:45:00Z,2026-03-14T20:00:00Z
KXBTC15M-26MAR141545-45,yes,2026-03-14T19:30:00Z,2026-03-14T19:45:00Z
KXBTC15M-26MAR141530-30,no,2026-03-14T19:15:00Z,2026-03-14T19:30:00Z
KXBTC15M-26MAR141515-15,yes,2026-03-14T19:00:00Z,2026-03-14T19:15:00Z
KXBTC15M-26MAR141500-00,yes,2026-03-14T18:45:00Z,2026-03-14T19:00:00Z
KXBTC15M-26MAR141445-45,yes,2026-03-14T18:30:00Z,2026-03-14T18:45:00Z
KXBTC15M-26MAR141430-30,yes,2026-03-14T18:15:00Z,2026-03-14T18:30:00Z
KXBTC15M-26MAR141415-15,no,2026-03-14T18:00:00Z,2026-03-14T18:15:00Z
KXBTC15M-26MAR141400-00,no,2026-03-14T17:45:00Z,2026-03-14T18:00:00Z
KXBTC15M-26MAR141345-45,no,2026-03-14T17:30:00Z,2026-03-14T17:45:00Z
KXBTC15M-26MAR141330-30,yes,2026-03-14T17:15:00Z,2026-03-14T17:30:00Z
KXBTC15M-26MAR141315-15,yes,2026-03-14T17:00:00Z,2026-03-14T17:15:00Z
KXBTC15M-26MAR141300-00,yes,2026-03-14T16:45:00Z,2026-03-14T17:00:00Z
KXBTC15M-26MAR141245-45,no,2026-03-14T16:30:00Z,2026-03-14T16:45:00Z
KXBTC15M-26MAR141230-30,yes,2026-03-14T16:15:00Z,2026-03-14T16:30:00Z
KXBTC15M-26MAR141215-15,no,2026-03-14T16:00:00Z,2026-03-14T16:15:00Z
KXBTC15M-26MAR141200-00,yes,2026-03-14T15:45:00Z,2026-03-14T16:00:00Z
KXBTC15M-26MAR141145-45,no,2026-03-14T15:30:00Z,2026-03-14T15:45:00Z
KXBTC15M-26MAR141130-30,no,2026-03-14T15:15:00Z,2026-03-14T15:30:00Z
KXBTC15M-26MAR141115-15,yes,2026-03-14T15:00:00Z,2026-03-14T15:15:00Z
KXBTC15M-26MAR141100-00,no,2026-03-14T14:45:00Z,2026-03-14T15:00:00Z
KXBTC15M-26MAR141045-45,no,2026-03-14T14:30:00Z,2026-03-14T14:45:00Z
KXBTC15M-26MAR141030-30,yes,2026-03-14T14:15:00Z,2026-03-14T14:30:00Z
KXBTC15M-26MAR141015-15,no,2026-03-14T14:00:00Z,2026-03-14T14:15:00Z
KXBTC15M-26MAR141000-00,yes,2026-03-14T13:45:00Z,2026-03-14T14:00:00Z
KXBTC15M-26MAR140945-45,no,2026-03-14T13:30:00Z,2026-03-14T13:45:00Z
KXBTC15M-26MAR140930-30,yes,2026-03-14T13:15:00Z,2026-03-14T13:30:00Z
KXBTC15M-26MAR140915-15,yes,2026-03-14T13:00:00Z,2026-03-14T13:15:00Z
KXBTC15M-26MAR140900-00,yes,2026-03-14T12:45:00Z,2026-03-14T13:00:00Z
KXBTC15M-26MAR140845-45,no,2026-03-14T12:30:00Z,2026-03-14T12:45:00Z
KXBTC15M-26MAR140830-30,no,2026-03-14T12:15:00Z,2026-03-14T12:30:00Z
KXBTC15M-26MAR140815-15,yes,2026-03-14T12:00:00Z,2026-03-14T12:15:00Z
KXBTC15M-26MAR140800-00,yes,2026-03-14T11:45:00Z,2026-03-14T12:00:00Z
KXBTC15M-26MAR140745-45,yes,2026-03-14T11:30:00Z,2026-03-14T11:45:00Z
KXBTC15M-26MAR140730-30,yes,2026-03-14T11:15:00Z,2026-03-14T11:30:00Z
KXBTC15M-26MAR140715-15,yes,2026-03-14T11:00:00Z,2026-03-14T11:15:00Z
KXBTC15M-26MAR140700-00,yes,2026-03-14T10:45:00Z,2026-03-14T11:00:00Z
KXBTC15M-26MAR140645-45,yes,2026-03-14T10:30:00Z,2026-03-14T10:45:00Z
KXBTC15M-26MAR140630-30,no,2026-03-14T10:15:00Z,2026-03-14T10:30:00Z
KXBTC15M-26MAR140615-15,no,2026-03-14T10:00:00Z,2026-03-14T10:15:00Z
KXBTC15M-26MAR140600-00,no,2026-03-14T09:45:00Z,2026-03-14T10:00:00Z
KXBTC15M-26MAR140545-45,no,2026-03-14T09:30:00Z,2026-03-14T09:45:00Z
KXBTC15M-26MAR140530-30,no,2026-03-14T09:15:00Z,2026-03-14T09:30:00Z
KXBTC15M-26MAR140515-15,yes,2026-03-14T09:00:00Z,2026-03-14T09:15:00Z
KXBTC15M-26MAR140500-00,yes,2026-03-14T08:45:00Z,2026-03-14T09:00:00Z
KXBTC15M-26MAR140445-45,no,2026-03-14T08:30:00Z,2026-03-14T08:45:00Z
KXBTC15M-26MAR140430-30,no,2026-03-14T08:15:00Z,2026-03-14T08:30:00Z
KXBTC15M-26MAR140415-15,yes,2026-03-14T08:00:00Z,2026-03-14T08:15:00Z
KXBTC15M-26MAR140400-00,yes,2026-03-14T07:45:00Z,2026-03-14T08:00:00Z
KXBTC15M-26MAR140345-45,no,2026-03-14T07:30:00Z,2026-03-14T07:45:00Z
KXBTC15M-26MAR140330-30,no,2026-03-14T07:15:00Z,2026-03-14T07:30:00Z
KXBTC15M-26MAR140315-15,yes,2026-03-14T07:00:00Z,2026-03-14T07:15:00Z
KXBTC15M-26MAR140300-00,yes,2026-03-14T06:45:00Z,2026-03-14T07:00:00Z
KXBTC15M-26MAR140245-45,no,2026-03-14T06:30:00Z,2026-03-14T06:45:00Z
KXBTC15M-26MAR140230-30,no,2026-03-14T06:15:00Z,2026-03-14T06:30:00Z
KXBTC15M-26MAR140215-15,no,2026-03-14T06:00:00Z,2026-03-14T06:15:00Z
KXBTC15M-26MAR140200-00,yes,2026-03-14T05:45:00Z,2026-03-14T06:00:00Z
KXBTC15M-26MAR140145-45,no,2026-03-14T05:30:00Z,2026-03-14T05:45:00Z
KXBTC15M-26MAR140130-30,yes,2026-03-14T05:15:00Z,2026-03-14T05:30:00Z
KXBTC15M-26MAR140115-15,yes,2026-03-14T05:00:00Z,2026-03-14T05:15:00Z
KXBTC15M-26MAR140100-00,no,2026-03-14T04:45:00Z,2026-03-14T05:00:00Z
KXBTC15M-26MAR140045-45,yes,2026-03-14T04:30:00Z,2026-03-14T04:45:00Z
KXBTC15M-26MAR140030-30,no,2026-03-14T04:15:00Z,2026-03-14T04:30:00Z
KXBTC15M-26MAR140015-15,yes,2026-03-14T04:00:00Z,2026-03-14T04:15:00Z
KXBTC15M-26MAR140000-00,no,2026-03-14T03:45:00Z,2026-03-14T04:00:00Z
KXBTC15M-26MAR132345-45,yes,2026-03-14T03:30:00Z,2026-03-14T03:45:00Z
KXBTC15M-26MAR132330-30,yes,2026-03-14T03:15:00Z,2026-03-14T03:30:00Z
KXBTC15M-26MAR132315-15,yes,2026-03-14T03:00:00Z,2026-03-14T03:15:00Z
KXBTC15M-26MAR132300-00,yes,2026-03-14T02:45:00Z,2026-03-14T03:00:00Z
KXBTC15M-26MAR132245-45,no,2026-03-14T02:30:00Z,2026-03-14T02:45:00Z
KXBTC15M-26MAR132230-30,no,2026-03-14T02:15:00Z,2026-03-14T02:30:00Z
KXBTC15M-26MAR132215-15,no,2026-03-14T02:00:00Z,2026-03-14T02:15:00Z
KXBTC15M-26MAR132200-00,yes,2026-03-14T01:45:00Z,2026-03-14T02:00:00Z
KXBTC15M-26MAR132145-45,yes,2026-03-14T01:30:00Z,2026-03-14T01:45:00Z
KXBTC15M-26MAR132130-30,yes,2026-03-14T01:15:00Z,2026-03-14T01:30:00Z
KXBTC15M-26MAR132115-15,yes,2026-03-14T01:00:00Z,2026-03-14T01:15:00Z
KXBTC15M-26MAR132100-00,yes,2026-03-14T00:45:00Z,2026-03-14T01:00:00Z
KXBTC15M-26MAR132045-45,no,2026-03-14T00:30:00Z,2026-03-14T00:45:00Z
KXBTC15M-26MAR132030-30,yes,2026-03-14T00:15:00Z,2026-03-14T00:30:00Z
KXBTC15M-26MAR132015-15,no,2026-03-14T00:00:00Z,2026-03-14T00:15:00Z
KXBTC15M-26MAR132000-00,yes,2026-03-13T23:45:00Z,2026-03-14T00:00:00Z
KXBTC15M-26MAR131945-45,yes,2026-03-13T23:30:00Z,2026-03-13T23:45:00Z
KXBTC15M-26MAR131930-30,yes,2026-03-13T23:15:00Z,2026-03-13T23:30:00Z
KXBTC15M-26MAR131915-15,no,2026-03-13T23:00:00Z,2026-03-13T23:15:00Z
KXBTC15M-26MAR131900-00,yes,2026-03-13T22:45:00Z,2026-03-13T23:00:00Z
KXBTC15M-26MAR131845-45,yes,2026-03-13T22:30:00Z,2026-03-13T22:45:00Z
KXBTC15M-26MAR131830-30,no,2026-03-13T22:15:00Z,2026-03-13T22:30:00Z
KXBTC15M-26MAR131815-15,no,2026-03-13T22:00:00Z,2026-03-13T22:15:00Z
KXBTC15M-26MAR131800-00,no,2026-03-13T21:45:00Z,2026-03-13T22:00:00Z
KXBTC15M-26MAR131745-45,no,2026-03-13T21:30:00Z,2026-03-13T21:45:00Z
KXBTC15M-26MAR131730-30,no,2026-03-13T21:15:00Z,2026-03-13T21:30:00Z
KXBTC15M-26MAR131715-15,yes,2026-03-13T21:00:00Z,2026-03-13T21:15:00Z
KXBTC15M-26MAR131700-00,yes,2026-03-13T20:45:00Z,2026-03-13T21:00:00Z
KXBTC15M-26MAR131645-45,no,2026-03-13T20:30:00Z,2026-03-13T20:45:00Z
KXBTC15M-26MAR131630-30,no,2026-03-13T20:15:00Z,2026-03-13T20:30:00Z
KXBTC15M-26MAR131615-15,yes,2026-03-13T20:00:00Z,2026-03-13T20:15:00Z
KXBTC15M-26MAR131600-00,yes,2026-03-13T19:45:00Z,2026-03-13T20:00:00Z
KXBTC15M-26MAR131545-45,yes,2026-03-13T19:30:00Z,2026-03-13T19:45:00Z
KXBTC15M-26MAR131530-30,no,2026-03-13T19:15:00Z,2026-03-13T19:30:00Z
KXBTC15M-26MAR131515-15,yes,2026-03-13T19:00:00Z,2026-03-13T19:15:00Z
KXBTC15M-26MAR131500-00,no,2026-03-13T18:45:00Z,2026-03-13T19:00:00Z
KXBTC15M-26MAR131445-45,yes,2026-03-13T18:30:00Z,2026-03-13T18:45:00Z
KXBTC15M-26MAR131430-30,no,2026-03-13T18:15:00Z,2026-03-13T18:30:00Z
KXBTC15M-26MAR131415-15,yes,2026-03-13T18:00:00Z,2026-03-13T18:15:00Z
KXBTC15M-26MAR131400-00,no,2026-03-13T17:45:00Z,2026-03-13T18:00:00Z
